,0-1-value-2,0-2-value-2,0-3-value-2,0-4-value-2,0-5-value-2,0-6-value-2,0-7-value-2,0-8-value-2,0-9-value-2,0-10-value-2,1-1-value-2,1-2-value-2,1-3-value-2,1-4-value-2,1-5-value-2,1-6-value-2,1-7-value-2,1-8-value-2,1-9-value-2,1-10-value-2,2-1-value-2,2-2-value-2,2-3-value-2,2-4-value-2,2-5-value-2,2-6-value-2,2-7-value-2,2-8-value-2,2-9-value-2,2-10-value-2,3-1-value-2,3-2-value-2,3-3-value-2,3-4-value-2,3-5-value-2,3-6-value-2,3-7-value-2,3-8-value-2,3-9-value-2,3-10-value-2,4-1-value-2,4-2-value-2,4-3-value-2,4-4-value-2,4-5-value-2,4-6-value-2,4-7-value-2,4-8-value-2,4-9-value-2,4-10-value-2,5-1-value-2,5-2-value-2,5-3-value-2,5-4-value-2,5-5-value-2,5-6-value-2,5-7-value-2,5-8-value-2,5-9-value-2,5-10-value-2,6-1-value-2,6-2-value-2,6-3-value-2,6-4-value-2,6-5-value-2,6-6-value-2,6-7-value-2,6-8-value-2,6-9-value-2,6-10-value-2,7-1-value-2,7-2-value-2,7-3-value-2,7-4-value-2,7-5-value-2,7-6-value-2,7-7-value-2,7-8-value-2,7-9-value-2,7-10-value-2,8-1-value-2,8-2-value-2,8-3-value-2,8-4-value-2,8-5-value-2,8-6-value-2,8-7-value-2,8-8-value-2,8-9-value-2,8-10-value-2,9-1-value-2,9-2-value-2,9-3-value-2,9-4-value-2,9-5-value-2,9-6-value-2,9-7-value-2,9-8-value-2,9-9-value-2,9-10-value-2
177,6.5517426,8.098389,8.186981,8.759186,6.973114,9.396042,7.6506805,9.283524,8.036148,8.548508,5.541382,5.3450623,4.9595947,3.9588165,5.1056366,7.681793,8.325836,7.92601,7.712921,8.165436,8.007416,4.3849792,6.4344177,5.529419,4.4520264,9.894043,7.8374176,7.4926605,10.020935,7.167053,12.700043,7.6554565,7.4854736,7.4375916,7.2316895,9.228455,6.5996246,7.8565826,9.089584,5.8598175,10.430344,5.031418,7.8996735,8.1367035,7.9667053,7.339432,8.086426,8.811859,5.9555817,8.514984,4.933258,5.225342,8.273163,8.050507,2.8526917,6.6714478,0.15203857,8.062485,6.3027344,4.9859314,8.684967,8.768768,6.9707184,7.6387024,8.965088,8.373718,7.4136505,9.570831,8.048111,7.0976105,8.151062,6.795944,8.553284,11.507736,7.1598663,6.7839813,6.6235657,8.112762,5.620392,6.161484,7.633911,5.869385,7.2987213,6.9635315,7.3992767,6.695389,7.7296906,5.63237,3.4656067,4.131195,5.704193,8.728073,6.3338623,7.712921,6.829468,8.565262,7.226898,11.500549,8.75679,6.7097473
178,6.319504,8.333023,8.158249,9.034531,7.1598663,9.415207,7.5908203,9.048889,8.225281,8.524551,4.6028595,5.285202,5.0146637,3.9707794,5.0697327,7.684189,8.349777,7.162262,7.679413,8.074448,8.610748,4.4089203,6.353012,5.285202,4.6507416,9.767151,7.9547424,7.6219482,10.037689,7.0066376,12.898758,7.830246,7.6075745,7.4998474,7.8086853,8.708908,6.5158234,7.518997,9.281128,5.88855,10.590759,5.3618164,7.8134766,7.657852,7.9595337,7.2484436,8.060089,8.890869,5.945999,8.735245,5.538986,5.426468,7.9954376,8.031357,4.361038,6.657074,1.7968445,8.02417,6.1878204,4.672287,8.601166,8.59639,6.8582,7.677017,9.063248,8.347382,7.337036,9.563644,8.395279,7.052124,8.53653,6.8079224,8.524551,11.122269,6.7839813,6.7528534,6.566101,8.277954,5.601242,6.0944366,7.60997,5.6347504,7.384918,6.293167,7.234085,7.0808563,8.095993,5.8215027,2.984375,4.4520264,5.8526306,8.716095,5.7209473,7.969101,6.93721,8.900452,7.217331,11.936295,9.123108,6.930023
179,6.214157,8.610748,8.160645,9.156631,7.4016724,9.44632,7.5477295,8.792709,8.376114,8.51738,3.894165,5.2469025,5.0769043,3.973175,5.0194397,7.760803,8.390488,6.4655457,7.6123657,7.9188232,9.281128,4.440048,6.3625946,5.110428,4.897339,9.587585,8.134308,7.736862,9.858124,6.8055267,12.937073,8.062485,7.7344666,7.497452,8.519775,8.232468,6.420059,7.241272,9.321823,5.929245,10.468643,5.8047485,7.7799683,7.3226624,8.107971,7.143097,7.9954376,8.857346,5.922058,8.924393,6.3003387,5.7424927,7.6985626,7.933197,5.048172,6.573288,2.6827087,7.756027,5.723343,-0.029922485,8.409637,8.407242,6.77919,7.8206635,9.163803,8.294708,7.2795715,9.522934,8.840591,6.980301,8.845383,6.8725586,8.493439,10.657791,6.4894867,6.7336884,6.604416,8.368942,5.6634827,6.051346,7.5477295,5.3785706,7.3992767,5.866989,6.9946594,7.3992767,8.100784,6.0824738,2.7569275,4.739319,5.993881,8.869324,5.2325287,8.227676,6.9515686,9.147049,7.320282,12.063187,9.460693,7.088043
180,6.264435,8.850174,8.153458,9.2595825,7.6554565,9.455902,7.5908203,8.538925,8.5125885,8.550888,3.83432,5.254074,5.141556,3.9875488,4.9787445,7.902069,8.423996,5.905304,7.5668793,7.720108,9.975449,4.478363,6.511032,5.007477,5.1535187,9.403229,8.349777,7.8134766,9.5325165,6.772003,12.709625,8.333023,7.902069,7.4328003,9.127899,7.7655945,6.348236,7.028183,9.228455,5.9986725,9.937134,6.2907715,7.842209,7.083252,8.364151,7.047333,7.7847443,8.708908,5.910095,9.082413,7.1694336,4.957199,7.3777313,7.830246,5.6586914,6.439209,2.6707306,0.6356659,5.141556,-0.27651978,8.160645,8.213318,6.7624207,8.0816345,9.25,8.292328,7.2556305,9.465485,9.305069,6.9036865,9.082413,6.9779053,8.471893,10.169373,6.262039,6.7049713,6.791153,8.395279,5.7736206,6.020218,7.463928,5.110428,7.3585815,5.668274,6.637924,7.7009583,7.8876953,6.3745728,2.747345,5.0218353,5.996277,9.060867,5.103241,7.9714966,6.8677673,9.25,7.4878693,11.809402,9.58519,7.1766205
181,6.372177,9.044098,8.076843,9.3936615,7.890091,9.455902,7.739258,8.304291,8.65863,8.610748,4.3490753,5.3139343,5.1798553,4.0210724,4.933258,8.067261,8.43837,5.754471,7.5836334,7.518997,10.504562,4.5334167,6.8366394,4.9619904,5.3977356,9.278732,8.567657,7.897278,9.111145,7.0569153,12.216415,8.605957,8.091202,7.308304,9.482239,7.3537903,6.3338623,6.8677673,9.048889,6.0848694,9.063248,6.77919,7.921219,6.95636,8.610748,7.044937,7.600403,8.526947,5.9555817,9.163803,8.076843,2.5558167,7.088043,7.712921,6.5684967,6.262039,2.5510254,0.9636688,4.7465057,0.5518646,8.040924,8.04332,6.7648163,8.431183,9.226059,8.335419,7.2676086,9.376892,9.673782,6.834259,9.257187,7.123947,8.43837,9.707291,6.1566925,6.6499023,7.1215515,8.385696,5.922058,6.0058594,7.4088593,4.811157,7.2867584,5.617996,6.2716217,8.007416,7.653076,6.6858063,2.9556427,5.4168854,5.7903748,9.197327,5.285202,7.277176,6.7624207,9.17099,7.677017,11.292252,9.685745,7.19339
182,6.5278015,9.17099,7.949951,9.465485,8.079239,9.419983,7.9834747,8.105576,8.831009,8.713699,5.084091,5.412094,5.230133,4.0881042,4.9117126,8.24205,8.440765,6.0130463,7.684189,6.9707184,10.653,4.6028595,7.392105,4.983536,5.6156006,9.228455,8.807068,7.9475555,8.634689,7.507019,11.4814,8.775955,8.28035,7.150284,9.568436,7.044937,6.343445,6.6977844,8.850174,6.209366,8.067261,7.2197113,7.9643097,7.009033,8.819046,7.1215515,7.5405426,8.400055,6.0896606,9.178177,9.017761,2.388214,6.834259,7.5357513,7.5166016,6.123169,3.0897217,2.45047,4.811157,1.2461853,8.050507,7.760803,6.7815857,8.8358,9.096771,8.435974,7.2676086,9.271545,9.915588,6.7767944,9.3984375,7.2987213,8.383301,9.302673,6.1758423,6.609192,7.5357513,8.347382,6.0704956,6.0130463,7.392105,4.442444,7.167053,5.6706696,6.044159,8.234863,7.5237885,7.011429,3.384201,5.9747314,5.55336,9.281128,5.565323,6.6259613,6.676239,8.945938,7.7847443,10.729614,9.896439,7.1359253
183,6.7696075,9.2595825,7.799118,9.463089,8.2204895,9.352951,8.292328,7.9236145,9.036911,8.869324,5.8598175,5.5198364,5.3306885,4.1838684,4.885376,8.416824,8.416824,6.4607544,7.8565826,6.4607544,10.466263,4.6818695,8.019379,5.0745087,5.7903748,9.245209,9.034531,7.9667053,8.153458,7.854187,10.624268,8.898056,8.450333,6.961151,9.472656,6.803131,6.3625946,6.479904,8.65863,6.38414,7.090439,7.5836334,7.9714966,7.2723846,8.936356,7.222107,7.5357513,8.373718,6.336258,9.120712,10.011353,2.6587677,6.6475067,7.344223,8.110367,6.0944366,4.1048584,3.0681763,5.3785706,2.21344,8.194153,7.5046234,6.791153,9.226059,8.881302,8.577225,7.234085,9.127899,9.965866,6.731308,9.453506,7.4735107,8.309082,8.960297,6.28598,6.5948334,7.969101,8.275558,6.214157,6.0465546,7.416046,4.07135,7.0329742,5.819107,5.9388275,8.364151,7.463928,7.348999,4.0019073,6.537369,5.3666077,9.369705,5.869385,6.3099213,6.645111,8.89566,7.7703857,10.415985,10.123886,7.0305786
184,7.0377655,9.312256,7.6746216,9.376892,8.311478,9.228455,8.620331,7.7655945,9.226059,9.058472,6.590042,5.6347504,5.479141,4.308365,4.871002,8.510193,8.34021,6.9443817,8.045715,5.9986725,10.073608,4.7800293,8.57962,5.2014008,5.9244537,9.252396,9.228455,7.969101,7.70813,7.9667053,9.76236,9.039307,8.574844,6.7456665,9.297882,6.657074,6.3697815,6.1734467,8.481461,6.6067963,6.264435,7.8374176,7.897278,7.578842,8.917206,7.325058,7.4854736,8.414429,6.6187744,9.056076,10.952286,3.4751892,6.537369,7.210144,8.263596,6.1973877,4.84227,3.6475677,6.3099213,3.7960052,8.404846,7.325058,6.8653717,9.580399,8.644272,8.692154,7.147888,8.955521,9.779114,6.7265167,9.352951,7.617157,8.234863,8.687363,6.458359,6.5948334,8.330627,8.20134,6.336258,6.104019,7.4878693,3.6547546,6.95636,6.099228,5.893326,8.390488,7.404068,7.684189,4.7776337,6.9587555,5.299576,9.412811,6.2117615,6.2955627,6.692993,9.070435,7.62912,10.664978,10.231628,6.870163
185,7.2795715,9.345764,7.6123657,9.29071,8.366547,9.084808,8.912415,7.617157,9.381683,9.228455,7.2604218,5.73053,5.656311,4.442444,4.849457,8.488647,8.119934,7.4304047,8.2157135,5.6946106,9.568436,4.8877716,8.989029,5.333084,6.0130463,9.2117,9.386475,7.973892,7.37294,7.9858704,8.969879,9.257187,8.696945,6.5134277,9.142258,6.664261,6.3314667,5.843048,8.321045,6.846222,5.7736206,7.969101,7.775177,7.8517914,8.783127,7.3992767,7.348999,8.43837,6.9635315,8.981857,11.617874,4.6148224,6.530182,7.1598663,8.074448,6.4344177,5.278015,4.6698914,7.348999,5.1846466,8.586807,7.2723846,7.0377655,9.872498,8.524551,8.783127,7.011429,8.744827,9.530121,6.77919,9.137482,7.756027,8.143875,8.495834,6.6594696,6.597229,8.572449,8.18219,6.422455,6.1806335,7.6195526,3.3459015,6.9587555,6.499069,5.8789673,8.34021,7.332245,7.9858704,5.6539154,7.162262,5.3618164,9.381683,6.6067963,6.4918823,6.7528534,8.924393,7.416046,10.813416,10.516541,6.6355286
186,7.4687195,9.326614,7.633911,9.187759,8.390488,8.93396,9.19014,7.5118103,9.470276,9.350555,7.8254547,5.8286896,5.826294,4.6148224,4.8279114,8.35936,7.5884247,7.902069,8.352173,5.862213,9.001007,5.0098724,9.127899,5.4575806,6.0776825,9.118317,9.498993,7.976288,7.1646576,8.129517,8.2612,9.534912,8.831009,6.30513,9.010574,6.8174896,6.2548523,5.4958954,8.16304,7.0497284,5.5629272,7.9858704,7.660248,8.040924,8.629898,7.442383,7.131134,8.407242,7.3466187,8.898056,11.876434,5.7903748,6.676239,7.1814117,7.8637543,6.3889313,5.6706696,5.787979,8.239655,5.917267,8.687363,7.3992767,7.277176,10.090363,8.553284,8.819046,6.8893127,8.503006,9.324219,6.8797455,8.869324,7.86615,8.012207,8.388092,6.846222,6.609192,8.629898,8.258804,6.503845,6.2548523,7.7967224,3.1806946,6.9635315,6.987488,5.912491,8.232468,7.19339,8.249222,6.5756836,7.1646576,5.4480133,9.283524,6.965927,6.7863617,6.7887573,8.684967,7.2125397,10.585968,10.131073,6.3793488
187,7.6458893,9.2595825,7.727295,9.020157,8.385696,8.775955,9.441544,7.4375916,9.472656,9.400833,8.256409,5.910095,5.989105,4.8015747,4.8087616,8.129517,6.987488,8.297104,8.455124,6.4846954,8.347382,5.1607056,9.084808,5.565323,6.12796,8.960297,9.561249,7.933197,7.0976105,8.479065,7.636307,9.803055,8.99382,6.154297,8.883682,7.016205,6.1758423,5.2037964,8.033752,7.2077484,5.5198364,7.92601,7.593216,8.208527,8.479065,7.4735107,6.901291,8.292328,7.720108,8.811859,11.672928,6.736084,6.95636,7.308304,7.760803,0.53990173,6.008255,6.159088,8.864532,6.281189,8.687363,7.6123657,7.574066,10.205292,8.627502,8.8094635,6.8414307,8.265991,9.125504,7.0329742,8.567657,7.9427643,7.8446045,8.371323,7.016205,6.604416,8.65863,8.361755,6.554123,6.3266754,8.048111,3.1830902,6.9156494,7.53096,5.993881,8.007416,6.9467773,8.464706,7.4806824,7.011429,5.65152,9.17099,7.3298492,7.071274,6.77919,8.445557,7.03537,10.229233,9.676163,6.1136017
188,7.86615,9.142258,7.854187,8.8094635,8.371323,8.617935,9.630676,7.4806824,9.381683,9.381683,8.57962,5.972336,6.1375427,4.9356537,4.7967834,7.744049,6.422455,8.593994,8.534134,7.2867584,7.6506805,5.3139343,8.878906,5.668274,6.185425,8.723282,9.573212,7.839813,7.1694336,8.97467,7.1646576,9.965866,9.168594,6.0585327,8.759186,7.1814117,6.1495056,5.0529633,7.928406,7.2915497,5.692215,7.8086853,7.581238,8.409637,8.237259,7.5118103,6.664261,8.127121,8.055298,8.740036,11.107895,7.4806824,7.2939453,7.5166016,7.6195526,2.2876587,6.2428894,6.039383,9.147049,6.5684967,8.627502,7.854187,7.9164276,10.202896,8.639481,8.771164,6.95636,8.093597,8.93158,7.258026,8.2157135,7.9786835,7.653076,8.464706,7.150284,6.613983,8.749619,8.443161,6.590042,6.4128723,8.316269,3.336319,6.743271,8.095993,6.14711,7.6554565,6.5637054,8.617935,8.311478,6.7696075,5.850235,9.111145,7.854187,7.258026,6.716934,8.412033,6.95636,9.714478,9.281128,5.8358765
189,8.124725,8.969879,8.000229,8.567657,8.412033,8.459915,9.72644,7.6315155,9.218872,9.302673,8.833405,6.0226135,6.2428894,4.363434,4.8327026,6.8007355,6.1207733,8.771164,8.562866,8.055298,6.932419,5.4887085,8.526947,5.7568665,6.262039,8.443161,9.542099,7.6746216,7.332245,9.451111,6.862976,10.047272,9.30986,5.9819183,8.651459,7.2915497,6.1686707,5.146347,7.839813,7.3513947,5.8837585,7.684189,7.6195526,8.562866,7.937973,7.5716705,6.46315,7.9403687,8.371323,8.807068,10.3585205,7.9427643,7.5716705,7.799118,7.435196,4.2509155,6.4846954,5.9579773,9.118317,6.6714478,8.543716,8.079239,8.285141,10.099945,8.603561,8.7256775,7.222107,8.00502,8.735245,7.574066,7.842209,7.9547424,7.463928,8.637085,7.229294,6.652298,8.842987,8.414429,6.5804596,6.4966736,8.479065,3.604477,6.2357025,8.649063,6.427231,7.1909943,5.96994,8.75679,9.058472,6.4846954,6.0968323,9.048889,8.546112,7.416046,6.6594696,8.50061,6.95636,9.187759,8.883682,5.5509644
190,8.407242,8.763977,8.088821,8.333023,8.519775,8.344986,9.745605,7.878128,9.032135,9.199722,9.034531,6.056137,6.3314667,3.3722382,4.8877716,6.072891,6.1950073,8.842987,8.53653,8.704117,6.240494,5.685028,8.062485,5.8286896,6.348236,8.179794,9.463089,7.5166016,7.562088,9.767151,6.688202,10.054459,9.372101,5.929245,8.565262,7.313095,6.221344,5.426468,7.7655945,7.4016724,6.1255646,7.5908203,7.6865845,8.656235,7.624344,7.62912,6.312317,7.76799,8.6754,8.785522,9.463089,8.045715,7.7296906,8.117538,7.217331,5.261261,6.795944,6.0920563,8.8884735,6.420059,8.467102,8.287537,8.641876,9.939529,8.565262,8.67778,7.5644836,8.000229,8.562866,7.9355927,7.5046234,7.8685455,7.253235,8.850174,7.277176,6.731308,8.874115,8.316269,6.5397644,6.5924377,8.483856,3.9851532,5.6778564,9.15184,6.829468,6.6427155,5.146347,8.864532,9.745605,6.1159973,6.40329,8.965088,9.252396,7.5285645,6.6355286,8.531738,7.0377655,8.797501,8.395279,5.0769043
191,8.680176,8.553284,8.165436,8.093597,8.716095,8.265991,9.716873,8.1414795,8.828629,9.099167,9.187759,6.0776825,6.376953,2.4408875,4.957199,5.5126495,6.487091,8.857346,8.364151,9.199722,5.617996,5.893326,7.554901,5.912491,6.4368134,7.9667053,9.34816,7.37294,7.8517914,9.843765,6.5756836,10.044876,9.32901,5.893326,8.51738,7.2747803,6.293167,5.7736206,7.6985626,7.4854736,6.6115875,7.5644836,7.7847443,8.684967,7.344223,7.6865845,6.2548523,7.6554565,8.955521,8.687363,8.426392,7.8613586,7.739258,8.349777,6.9707184,6.0130463,7.1957703,6.408081,8.553284,5.874176,8.392883,8.49823,8.93158,9.750397,8.546112,8.644272,7.894882,8.062485,8.431183,8.244431,7.2364807,7.720108,7.059311,9.044098,7.356186,6.8438263,8.783127,8.206131,6.470337,6.6977844,8.383301,4.58609,5.3929443,9.589981,7.2963257,5.8765717,4.600464,8.93396,10.348938,5.8286896,6.894104,8.869324,9.853348,7.902069,6.6307373,8.440765,7.2197113,8.610748,7.961914,4.7776337
192,8.910019,8.349777,8.24205,7.858963,8.962692,8.20134,9.635468,8.337814,8.617935,9.029739,9.276337,6.106415,6.3578033,1.6364441,5.00029,5.3785706,6.8318634,8.819046,7.578842,9.554062,5.108032,6.0968323,7.028183,6.008255,6.5134277,7.8086853,9.19014,6.9395905,8.158249,9.640259,6.518219,10.006577,9.192535,5.862213,8.519775,7.2316895,6.3865356,6.075287,7.6434937,7.5836334,7.179016,7.6267395,7.897278,8.680176,7.1287384,7.791931,6.288376,7.598007,9.19014,8.617935,7.2556305,7.554901,7.657852,8.45752,6.657074,6.9683228,7.5572968,6.7217255,8.170212,5.2516785,8.344986,8.708908,9.135086,9.508575,8.546112,8.608353,8.18219,8.129517,8.3545685,8.462311,7.047333,7.526169,6.8845367,9.197327,7.4998474,6.9755096,8.5915985,8.093597,6.3865356,6.7815857,8.268372,5.3857574,5.2157745,9.941925,7.7847443,5.055359,4.2700653,8.948334,10.89003,5.699402,7.6027985,8.792709,10.356125,8.440765,6.6187744,8.2994995,7.5477295,8.608353,7.636307,4.672287
193,9.108749,8.206131,8.325836,7.6674347,9.187759,8.115143,9.52533,8.421616,8.380905,8.99382,9.2404175,6.178238,6.293167,1.0690155,5.0410004,5.8717804,7.1646576,8.742432,6.772003,9.7695465,4.7297516,6.3003387,6.54216,6.142334,6.582855,7.68898,8.97467,6.3697815,8.383301,9.19014,6.549347,9.958679,8.977066,5.8454437,8.546112,7.19339,6.506241,6.3075256,7.554901,7.660248,7.9068604,7.7464447,8.007416,8.649063,7.0305786,7.9116364,6.3745728,7.600403,9.360138,8.586807,5.972336,7.1766205,7.4878693,8.43837,6.2787933,7.736862,7.839813,6.9946594,7.7967224,4.6746826,8.335419,8.905243,9.245209,9.238037,8.574844,8.538925,8.397659,8.172607,8.330627,8.632294,6.9443817,7.3106995,6.7456665,9.264374,7.672226,7.095215,8.452728,7.9858704,6.30513,6.853409,7.9858704,6.1973877,5.2229614,10.178955,8.244431,4.5549774,4.126404,8.919601,11.352112,5.668274,8.373718,8.701736,10.619492,8.998611,6.657074,8.184586,8.000229,8.6706085,7.3945007,4.758484
194,9.273941,8.155853,8.400055,7.550125,9.369705,8.02417,9.372101,8.385696,8.167816,8.960297,9.003403,6.3314667,6.1997833,0.8319855,5.055359,6.772003,7.502228,8.687363,6.1566925,9.819824,4.521454,6.4823,6.1136017,6.30513,6.6355286,7.617157,8.706512,5.8526306,8.546112,8.627502,6.6810303,9.858124,8.713699,5.89093,8.570053,7.1095886,6.692993,6.46315,7.447174,7.727295,8.625122,7.9068604,8.062485,8.586807,7.0329742,8.016983,6.501465,7.6315155,9.460693,8.577225,4.8015747,6.7025757,7.217331,8.35936,5.8478394,7.9882507,8.028961,7.1814117,7.53096,4.272461,8.366547,9.036911,9.23085,8.9674835,8.61554,8.440765,8.567657,8.172607,8.376114,8.847778,6.932419,7.100006,6.6307373,9.266754,7.794327,7.2005615,8.43837,7.890091,6.245285,6.8964996,7.62912,6.8893127,5.479141,10.313034,8.6706085,4.2317505,4.1719055,8.842987,11.696869,5.716156,8.938751,8.639481,10.724823,9.350555,6.7456665,8.093597,8.483856,8.689758,7.222107,4.418503
195,9.3936615,8.256409,8.402451,7.490265,9.520554,7.9475555,9.185364,8.270767,7.9906464,8.950729,8.584412,6.5469513,6.0824738,0.975647,5.06015,7.7057343,7.8134766,8.684967,5.881363,9.714478,4.440048,6.637924,5.7903748,6.4823,6.661865,7.554901,8.402451,5.7855988,8.661026,8.064865,6.965927,9.745605,8.455124,6.0704956,8.562866,6.9707184,6.9443817,6.56131,7.3466187,7.7655945,8.593994,8.093597,8.036148,8.45752,7.131134,8.155853,6.62117,7.6267395,9.510971,8.53653,3.9660034,6.1973877,6.853409,8.297104,5.436035,7.86615,8.139099,7.246048,7.344223,4.0857086,8.421616,9.106354,9.106354,8.720886,8.680176,8.337814,8.763977,8.112762,8.474274,9.09198,6.9587555,6.9108734,6.558914,9.216476,7.8326416,7.2747803,8.469498,7.8086853,6.245285,6.906082,7.179016,7.368164,5.9244537,10.341751,9.041702,4.0234528,4.3778076,8.73764,11.87883,5.814316,9.137482,8.610748,10.602722,9.34816,6.8582,8.045715,8.981857,8.708908,7.1407166,4.222183
196,9.472656,8.471893,7.5285645,7.507019,9.580399,7.870941,8.97467,8.115143,7.878128,8.955521,8.052902,6.7863617,5.945999,1.4616699,5.0386047,8.471893,8.067261,8.735245,6.056137,9.518158,4.497513,6.7576447,5.6108093,6.6834106,6.6834106,7.502228,8.076843,6.142334,8.749619,7.5644836,7.37294,9.618713,8.222885,6.422455,8.507797,6.803131,7.2939453,6.633133,7.2700043,7.775177,8.397659,8.258804,7.921219,8.256409,7.2987213,8.198944,6.712143,7.5357513,9.580399,8.4335785,3.5063171,5.7065887,6.4128723,8.285141,5.249298,7.672226,8.18219,7.2867584,7.241272,4.229355,8.51738,9.084808,8.938751,8.491043,8.763977,8.213318,9.056076,7.7536316,8.582016,9.266754,6.9587555,6.7624207,6.5565186,9.1015625,7.8086853,7.3418274,8.491043,7.7775726,6.2955627,6.8964996,6.652298,7.6075745,6.40329,10.289078,9.305069,3.8989563,4.653137,8.625122,11.87883,5.953186,9.118317,8.629898,10.195709,9.041702,6.9204407,8.02417,9.465485,8.754395,7.167053,3.9947357
197,9.48703,8.728073,6.6187744,7.6123657,9.573212,7.8086853,8.723282,7.9116364,7.8039093,8.910019,7.598007,6.9755096,5.807144,2.1966858,5.0026855,9.024948,8.232468,8.792709,6.46315,9.285919,4.6579285,6.8558044,5.558136,6.870163,6.692993,7.4806824,7.7727814,6.613983,8.790314,7.1526794,7.8517914,9.460693,8.048111,6.908478,8.404846,6.5996246,7.791931,6.6858063,7.265213,7.7057343,8.368942,8.371323,7.791931,8.045715,7.466324,8.124725,6.8486176,7.3753357,9.652222,8.275558,3.408142,5.3378754,5.9029083,8.328232,5.400131,7.514206,8.194153,7.387314,7.2436676,4.7058105,8.632294,9.0225525,8.792709,8.268372,8.845383,8.100784,9.40802,7.126343,8.651459,9.300278,6.8797455,6.688202,6.637924,8.938751,7.7464447,7.4064636,8.467102,7.7799683,6.400894,6.8797455,5.960373,7.6865845,6.795944,10.162186,9.46788,3.8965607,5.0410004,8.529343,11.70166,6.159088,9.070435,8.706512,9.738419,8.766373,6.5158234,8.028961,9.927567,8.840591,7.2723846,3.8965607
198,9.443939,8.938751,5.570114,7.751236,9.5564575,7.78714,8.4335785,7.6698303,7.791931,8.785522,7.325058,7.0497284,5.673065,3.008316,4.9619904,9.372101,8.316269,8.8046875,6.8917084,9.084808,4.8829803,6.9156494,5.5988464,7.028183,6.70018,7.490265,7.5166016,7.052124,8.775955,6.8126984,8.330627,9.283524,7.9954376,7.435196,8.294708,6.3554077,8.352173,6.70018,7.3657684,7.554901,8.495834,8.464706,7.679413,7.8517914,7.569275,7.9834747,7.0066376,7.2077484,9.745605,8.093597,3.4177246,5.230133,2.953247,8.440765,5.9005127,7.305908,8.265991,7.6267395,7.348999,5.462372,8.783127,8.929184,8.689758,8.052902,8.907639,7.973892,9.738419,6.475128,8.689758,9.204514,6.736084,6.7097473,6.7767944,8.732849,7.6746216,7.497452,8.390488,7.8039093,6.5230103,6.8725586,5.6036377,7.7536316,7.100006,9.946716,9.522934,4.028244,5.5006866,8.43837,11.38324,6.415268,9.278732,8.831009,9.326614,8.864532,5.8454437,8.129517,10.365707,9.020157,7.447174,4.5070953
199,9.336197,9.103958,4.7536926,7.9068604,9.501389,7.815872,8.12233,6.8677673,7.937973,8.59639,7.1885986,6.9946594,5.5629272,3.8175507,4.916504,9.501389,8.356964,8.768768,7.3154907,8.900452,5.1439514,6.941986,5.7329254,7.1359253,6.6977844,7.5333557,7.3585815,7.435196,8.735245,6.5708923,8.771164,9.082413,8.076843,7.909256,8.191757,6.0369873,8.869324,6.7097473,7.5237885,7.2867584,8.637085,8.507797,7.5596924,7.681793,7.600403,7.8278503,7.1335297,7.095215,9.827011,7.9188232,3.580536,5.4934998,0.051483154,8.574844,6.6187744,6.9395905,8.43837,7.9858704,7.502228,6.312317,8.93396,8.857346,8.593994,7.8637543,8.917206,7.8493958,9.956299,6.020218,8.687363,9.027344,6.566101,6.8318634,6.930023,8.5125885,7.600403,7.679413,8.270767,7.870941,6.645111,6.8605957,5.4575806,7.839813,7.3825226,9.680954,9.494217,4.272461,6.0106506,8.3545685,10.964249,6.7384796,9.443939,9.010574,9.0225525,9.345764,5.4240723,8.356964,10.727219,9.278732,7.712921,5.6299744
200,9.15184,9.204514,4.5310364,8.10318,9.238037,7.8039093,7.8086853,5.436035,8.206131,8.35936,,6.846222,5.4767456,4.521454,4.8877716,9.419983,8.388092,8.67778,7.70813,8.711304,5.4240723,6.9395905,5.922058,7.186203,6.676239,7.574066,7.3274536,7.775177,8.653839,6.408081,9.15184,8.845383,8.244431,8.268372,8.098389,5.680252,9.3194275,6.7384796,7.70813,6.692993,8.718491,8.529343,7.439987,7.562088,7.574066,7.6937714,7.147888,7.064102,9.827011,7.78714,3.0442352,6.0944366,-0.089782715,8.69455,7.3825226,6.494278,8.687363,8.431183,7.6626434,7.059311,9.058472,8.802292,8.555679,7.7296906,8.869324,7.7344666,10.037689,5.936432,8.67778,8.814255,6.3625946,7.0305786,7.083252,8.246826,7.538147,7.897278,8.129517,7.952347,6.772003,6.8605957,5.4336395,7.9116364,7.660248,9.360138,9.403229,4.6746826,6.6115875,8.306686,10.471039,7.1095886,9.582794,9.175781,9.273941,10.214859,5.4528046,8.620331,10.98819,9.60434,8.074448,7.071274
